,text,label
1565,india will become islamic nation not but for sure will not hindu nation under modi rule will dalitstan hindus vote without fear muslim rule use nota massively and show your non confidence political systempoliticians,2
1566,will give modi whistle and cap wants chowkidar akbaruddin owaisi read story ,2
1567,you are right modi has failed the nation miserably should thrown out the dust this election,0
1568,governor kalyan singh said modi should become again forgot add otherwise need vacate governors bungalow,1
1569,why she calling modi shampoo boy and patel status gujarat church kerala ,1
1570,fifth column justice yet for pehlu khan ,1
1571,will claim modi spreading news defame her she doesnt have the sense realise that all indian services like customs crpf aai etc dont come under her ragtag outfit they will raise this issue with goi and both nephewnieceinlaw will spend time tihar ,1
1572,modi scared bjp will not win ,0
1573,this publicity stunt divert from subject modi shameless encash votes his mother why dont take care his mother our modi enjoying luxury life and world tour being ,2
1574,very true modi govfailed provide employment,2
1575,above quote tweet july 2016 hadnt yet figured out boss that the ultimate boss both and modi and that modi came evm rigging naively addressed that tweet modi who thought our actual democractic leader,0
1576,looking into says air india modi picture airline boarding pass india news ,1
1577,"unemployment rate years high
male labor force shrinked since 2014
due fear being exposed modi didnt dare publish employment report mudra scheme till date",2
1578,governance under the bjp has become circus there ringmaster but there are lions tigers the whip cracked lambs and rabbitsthere are course enough clowns who will say that there will elections after 2019 via ,1
1579,why are our journos nice frauds like rajat gupta and karti chidabharam next will have barkha interview nirav modi and tell that innocent ,2
1580,whats your problem only modi 2019,1
1581,this page itself shows modi did thingsnot like congress who did scams and ate peoples money,1
1582,yogi adityanath terms congress saharanpur candidate imran masood kin terrorist azhar masood just because his title masood that logic can call narendra modi thief and scamster just becoz has the same title nirav modi,1
1583,even with massive mandate 336 seats the nda government under modi has not been able anything impressive heres excellent analysis maitreesh ghatak udayan mukherjee ,2
1584,congress itself came jds before the election results were out jds didn’ beg them ’ all election gimik modi was biggest opposition nitish kumar bihar say that ,1
1585,only modi key name per vote mileage jate peat per nahi,1
1586,bjps election rally modi west meerut march ,1
1587,still tweet this incident one respected journalist quoted modi “ghar mein ghuss kar marenge” when similar incident happened and the victims were from minority community,1
1588,agree there was option indira gandhi iron lady high decision making power but todays congress president not like that indira era but bjp has strong decisions making power modi era you have agree this,2
1589,papu shamless creatures like one one can see this whole earth your party worker fight who takes modi name your always take name rss shame your poor mental act ,0
1590,know why you willpapu his chamchas nothing target modi thats why now they desprate and targeting him for his suitsdont you know bitch chacha nehru coats where dry cleaned london someone talk with facts than papu his chamchas will run from that topic,0
1591,better than your congress who sold our country modi actually reclaiming back ,2
1592,agree such idiots the biggest curse for modi and bjp hope such dolts removed ,0
1593,are all bjp workers modi should become governor kalyan singh ,1
1594,chandrababu naidu calls modi demon sensing the impending defeat the mahamilawati opposition has continually attacked modi and directed abuses slurs gaalis aplenty they even went call out for modis assassination frustration habit ,1
1595,one vote can make all the difference answers modis election 2019 clarion call extends support his campaign via namo app ,1
1596,modi bjp are helping fill the bank accounts corny capitalists the other hand congress party led rahul gandhi will deliver minimum income guarantee the poor depositing money their accounts ,0
1597,even possible for you criticise pakistan aur previous government opposition without including modi possible ,0
1598,travesty modi’ crook facts can’ suppressedreality comes out speak for itself ,1
1599,analysis indian air chief accepted defeat still weak not capable responding defending modi jis corruption rafale makng strong case for purchasng rafale free tea for pilots india need have tea pakistan cost mig21,2
1600,book 150 sub insight sitebjp wins state election trump congratulates modi why ,2
1601,congress rule enables chaiwalanow chowkidar they didnt allow hatredrss grow how cud modi become the way mind has shrunk there many things that congress has made today all using including the independence,2
1602,our narendra modi ordered indian air force take action within days pulbama attack after permission what were done indian air force see here ,2
1603,lok sabha election 2019 live made possible says ganga yatra financialxpress,2
1604,"rails roads highways airways waterways connectivity other infra modi govt working the double the pace than the earlier govt this driven millions youth
via namo app",0
1605,speak out priyanka vadra else say achievement are serious like robert congis wer quick say 2014 wen modi was inaugurating sum unleft projects term taking credit ,1
1606,isn’ modi’ majoritarian hate based politics and his obsession with hindu nationalism that divides our plural nation enough reason determine your vote ,0
1607,was given that chance post 2009 when bjp lost badly under his leadership was even then was adamant hold onto power even after 2013 nomination modi candidate writing wall was clear for him,0
1608,sir you very well know which context modi and bjp using the term chowkidar why this unnecessary statement,0
1609,this will the death nail for indian forests ,1
1610,good for india and all indian only modi,2
1611,bhadwe you cant tweet simple message solidarity with deplorable condition hindus pakistan without mentioning modi and playing your dirty game aak thuu,0
1612,democracy india has been firmly established itselfif any narendra modi tries harm democracy india the people india will show him the door,0
1613,only for modi 2019 ,1
1614,how indias ruling party and government destroyed indias future generations ,1
1615,the election fix will narendra modi and rahul gandhi run the gauntlet south india ,1
1616,congratulations for the 7292 followers the twitter ahead destroy the dirty tricks congress party the people india cant forget the idiotic deeds anti national radical islamic terrorists supporter congress party tabhi mumkin hai kunki modi hai,0
1617,"from jeep scam spy scandal modi warns that congress can again
",1
1618,modi govtgiven 267000 rson poor pepole who buy new house 1st time,0
1619,border transcending saw satisfied changed ,2
1620,let anyone give single reason should not vote for bjp modi willing have debate till the chickens come home roost ,2
1621,"india
modi why did not you observe national flag flying half mast the sacrifice jawan national holiday strange
people our country ask ",0
1622,dear ahmed patel now the definition changed you support modi and rss policies then only you are deshbhakt other wise you are anti national,2
1623,rajasthan governor shud resignotherwise janhit yachikanot doing costitutional dutydoing prachar criminal modi,0
1624,"lets assume said that much money there why had modi not been able bring back
why had not acted the black money list
why was not able bring any black money via demo
how did black money parked swiss bank rise under modi ",0
1625,study reveals modi engaged sachin tendulkar and amitabh bachchan twitter increase visiblity ,1
1626,that means modi terrorist like taliban,1
1627,nobody should asked pakistan they love their country did modi modi ordered them how will you support your argument that the gurugram incident was govt supported,2
1628,then shld have election between mms and modi international scale that will awesome see who will comand ,2
1629,dear please read all 490 tweets and understand complete matter daughter mukesh ambani posting vulgarity orders modi ,2
1630,get rid modi,1
1631,ा िु ी ीं ै look our faces don’ you see the courage and grit face our father modi ,1
1632,economic terms modi has vision making india global manufacturing hub introducing the “make india” initiative encourage foreign companies manufacture products the country,2
1633,his take simple defend modi usual and wil the congress that cant bla bla,0
1634,and modi,1
1635,modi clan are better even trump good doing strong whats your problem china paks looter,2
1636,hurrah welcome for chinook multi role helicopter really proud modi for right steps make strong nation urge people walk matching disciplined steps like fauji with modi for development and flying indian tiranga all our planets,2
1637, cool down relax some meditation and yoga might even open your brain see how feku looting and fooling chus like you does your brother from your same mother look like modi ,2
1638,add prefix your name chaukidar mai vision par believe karta hoon modi cheater and mai party sadasya nahi but desh hit sochta hoon best luck,2
1639,for the last years remained silenthis silence has given modishah gang over ride himif explodes will sunami,1
1640,narendra modi urges noted personalities spread voter awareness all india radio ,1
1641,despite the dumbness the headline not mention the source itself some seemingly educated people still share this stuff quench their antimodi thirst what time live ,2
1642,"basically they are telling about their own significance modi loses all such fake farji impotent shoe lickers will not heard thats why spreading this fear
they are afraid their own survival",0
1643,there are enough reasons vote under modi jis leadership yes think and vote for the development our country corrupt free country ,0
1644,"just launched scheme for poor per what says the scheme for those who earn less than 12k per month the only way know that 12k deposit into bank account
who made bank accounts accessible poor linked them adhaar card prize for guessing modi",0
1645,modi make indians prosperous rahul make indians poor,0
1646,"adani project becomes indias first power sector sez modi government approval came days before election dates announced will save adani billions taxes – billion annually clean energy cess alone reports
",2
1647,will this game changer time when modi seen prorich giving massive writeoffs taxloan waivers benefits plum contracts for adani ambani under the shadow this clever positioning ,0
1648,sometimes wonder modi such strong leader cell portrayswhy couldnt get grade director for his biopic like hiranibhansali etc,2
1649,modi have one simple suggestion for voting most the people areworking outside their hometownsfor voting they have take leave and travel kms you introduce online voting would helpful for every onetime and money also save,2
1650,modi who responsible for irresponsible statements failed realise that diplomacy the best way defuse tensions when diplomacy fails soldiers take over when soldiers fail terrorists take over never engaged pakistan any negotiation instead followed ,0
1651,also home nirav modi vijay malaya etc etc ,1
1652,modi government which fails protect its women and children government that fails protect humanity ,0
1653,their intentions were not right javed akhtar finding his name the poster the modi biopic mumbai mirror ,0
1654,same chennai well jayalalitha was fiercely opposed the central government just because she was friend modi and had individual leadership opposed scum party dmk center didnt let metro work complete roads were shit now story way different,0
1655,you love him him but you cannot ignore the fact that his own had totally exposed the modi govt fascist and antiindia policieshis efforts have made modirss bjp realise that they are not india they could also defeated the people our country ,2
1656,quite big list this operation cobrapost nothing coming for modi rescue though this time,1
1657,hindu wow protect muslim and christian brothers and sisters but will never support this false narrative that modi and bjp are communal bjp communal acc then congress the kingpin communalism,0
1658,vote kar narendra modi appeals everyone during tweetstorm via ,1
1659,"country has given years the congress all know what has happened what has not happened for the country
therefore have given years ordinary citizen this country feel should give years ",0
1660,modi and his bum pals are the kind chowkidars who give chowkidars bad name keep watch while some criminal who has bribed them loots the very people the chowkidars are meant protect,0
1661,what about also good and opposite modi ,2
1662,after modi removed your name from voter list aap allegedly calls people pretending radio channel ,0
1663,jai nmo support modi modi will not win election then think one can make our country great please dont miss the chance and give vote modi plzzzzzzand motivate others also give vote thanks,2
1664,this fellow idiot accidental and ineligible for any public office like the rafale chor modi and his gharjamai junglee shah congress wins mistake pak will celebrate diwali vijay rupani ndtv ,0
1665,who after modi with amit shah’ nomination bjp sets succession plan for 2024 our political editor singh writes ,1
1666,"body thanks for banning holding responsible for their ‘genocide’
",2
1667,modi govt’ efforts bear fruits malnutrition india down years ,0
1668,nope ganga got even dirtier over four years modi govt said scientific report that the govt hid brought the facts out ,1
1669,111 farmers who are contesting against modi may lose the election but indicates how distressed the farmer community only can help farmers ,1
1670,narendra modi fake katha fuckeer get via ,0
1671,you refused come pakistan hence modi sarkar repaying you for your “patriotism” ,1
1672,you are the stupid the core and doubt that about anil ambani who took him france and made deal with dassault without and modi the cowkidarof anil about the escaping nirav etc they all ran away with the help the government after receiving lookout ntce,0
1673,the star campaigner myth bjp lost more than assembly constituencies where narendra modi campaigned during recent 5state polls ,2
1674,only modi 2019,1
1675,bjp struggles find candidates west bengal graffiti shows modi asking cow contest elections news ,0
1676,announces minimum income guarantee proposing 12000 indias poorest people media ques where the money coming from itna paisa tou modi foreign trip newspaper advertisment band hone say bach jayega ,0
1677,modi allotted heavy funds dmkaiadmk bjp enjoyed fun world bank offered huge funds for vaigai dam project dmk aiadmktn bjp enjoyed funds cpm rengarajan stopped neet aiadmk dmk bjpcong supported cbse why all punish people enjoy funds let kids think now,2
1678,all goes well 2024 god willing and 2029 definitely the india wouldn’ saddled with the problems mal governance during congress years and the going will easier for them than for narendra modi 20142024,2
1679,"this what happen when you got your education from madarsa
modi talking about black money mad madarsa student talking about lakh",0
1680,now and have been wating change for the past yrs and intend see the change the next 10yrs hope see 2029 and you will still there 2024 and then review for post 2019cheers,0
1681,hello kabir sir modi tagged you create awareness vote never mentioned vote for him,1
1682,does really think modi can stop elections dumb all the nations all across world have elections how can that think before speaking,0
1683,anti trying use facts and logic sway the masses are way off base because the electoral base swayed and hatred minorities ,0
1684,modi has given freehand ambani adani capture national resources forests destroyed give mining rights adani ambani given contracts airports when nation’ attention was diverted pulwama attacks ,1
1685,seems delirious can understand summer hai oopar election bhi modi will act against lynchers  saal kahan the bhaisaab ,1
1686,what ever you call him but decenteducated honestnot like modi lierself obsesseduneducated and dictator,1
1687,imran kgan has taken notice and ordered detail report did modi said anything about recent muslim family lynching not then you got your answer that who supports extremism and who serious tackle and challenge these extremists and fanatics,0
1688,while will vote modi because option modi has miserably failed for hindus swami openly talks what muslims have done india you have misunderstood swamis talk brahmin and chaukidaar thats why youre insulting him ,0
1689,thats why kicked them out 2014 now modi has answer yedurappas diary,1
1690,for chair that power chandrababu can any extent that how grabbed power and telgu desam party from ntramarao his father law who what modi for him just think yar ,1
1691,yes want again modi sarkar,1
1692,modi for ,1
1693,you ppl deserve bjp modi alway negative for nonsense things about opposition shouting master stroke for every idiotic idea bjp does ‍♂️,0
1694,now air india boarding pass with pictures narendra modi causes stir ,1
1695,people trusted blindly modi 2014 that will bring quality life everyone instead gave jumlas and cheatedwho will believe him again except hardcore bhakts and sycophants,0
1696,maybe should call himself myntra jabong narendra modi instead chowkidar,1
1697,modi song please share maximum ,1
1698,modi loser even wins will cheat win remember cheaters never prosper ,2
1699,read the truth behind how modi sold off indias most precious forests chor chowkidar ,2
1700,there wont need counter modi parliament bjp wins there will different bjp loses different leader opposition modi any case never seen parliament,1
1701,"see this kinda twitts people sharing
jst want ask thm whr saboot that modi gives letter paks puppet ",1
1702,one more point should added modi and vijay mallaya ,2
1703,hope sustains life trust modi and his vision but warned that development guy and not blind hindu rashtra person,2
1704,stature yeah right standing tall pile lies only modi can ,2
1705,only one leader modi modi,1
1706,last thing indians needed keep going modi ,1
1707,cbi standoff after modi won election was well known that asthana would join cbi says former gujarat top cop huffpost india ,2
1708,"modi’ ‘main bhi chowkidar’ campaign has got the youth excitedfind out how
",2
1709,sabbash mera vote for peppermit abvp,1
1710,before 2014it was 82male female workers earning more than 10000 per month modi lowered the wages and paid that difference ambani adani ू् ी ोा ा े ो  ,2
1711,"write down
modi and bjp will sliding down further each day from today onwards 2019 predictions ",0
1712,defeat modi else will prime minister for ever this can happen people will more than happy but kejriwal people will make sure that wont become for even single time,2
1713,boycott congress for behter india want modi,1
1714,say thanks modi,2
1715,india expects malala more accountable hate crimes pakistan than modi the prime minister hate crimes happening india ffs have some shame while doing propaganda ,0
1716,vishal dadlani slams narendra modi over his claim hanging rapists calls lie ,1
1717,why cant write one single tweet without blaming modi,0
1718,"sir miss you
you left when india needed you most 
but are little happy that you gave strength and enegry which can used for this election make modi once again ☺
thank you sir for great work  shanti ",2
1719,"because they are and not brahmin
",1
1720,people are disappointed madhavan asking people out and vote response modis tweet when nowhere has asked whom vote ,0
1721,exposedmodi neechlow castetoo,1
1722,common hindu citizen modi after being told that modi hindoo hriday samrat will fight against corruption ,0
1723,modi shameless liar hardly attended parliament wht work was doing hrs must sleeping and watching movies,0
1724,tongue wagging owaisis’ bash modi that loafers not lawyers when dog wags ’ tail for love loyalty freedom expression has restrictions legal action taken maintain decorum without fear mercy such people party must banned,2
1725,who implemented angel tax upa government who relaxed the angel tax modi sarakar who the lier rahul gandhi,1
1726,morons think modi designs the website does the coding himself for the website bjp political party they dont run web designing supporters have only not bothered browse the bjp website till date why the hell are modi hating guys bothered about bjps website ,0
1727,producer dons another hat with ,1
1728,modi beast and when the beast out the cage not easy stop,0
1729,let state govt handle law and order why drag modi resolve street fights ,0
1730,why should afraid when comes power once again there anything hide from public part any major corruption that really haunts him normally corrupts and terrorists are only afraid modis come back,0
1731,jobs stats dhundte koun hai wonder when the inflation the lowest and success taxpayers are more and epfo data says more people who sees the jobs campaign why only defame modi nothing gonna work ,2
1732,when did modi said lakh stop spreading fake news,0
1733,called secular leaders will reply like that why the priest was disturbing peace area praising modi praising modi was attack peace loving noora ali priest should arrested charges disturbing peace ्ों ी ै ,0
1734,just like fake gandhi’ fake modi’ will there,0
1735,equation simple you want development vote for modi you want bad future for your kids freebies terrorist attacks communal agenda etc then you are free vote for congress pappu,0
1736,thats why chose modi,1
1737,suvvar bachha how many mlas mps khanress having from close both ends vote modi,2
1738,thanks for your tweet but even then you can’ beat modi @ hustings,2
1739,south will need lots work from the groundgrass roots level currently that missing just cant project modi and win votesseats rajinikanth and others will think twice becoming bjps mascot that huge liability today,2
1740,through our vote ensure govt need and deserve anupam kher responds modis appeal for the 2019 elections ,1
1741,rashtrapati agree with governor kalyan singh saying bjp worker all shld work for making modi again will sack him will also sit mute spectator nation will watch action ,2
1742,one see the fake calculation calsi chek kariye modi ,0
1743,"youth drives around nation bike for modis victory
",1
1744,whats the difference between modi and guy sarojini nagar delhi selling shirts the latter not fool and may also have degree modi chowkidar salesman fuck when will act like ,0
1745,"् े ें ाँ ैं ााोी ्।
ो ि ोी ी ि े। development has become mass movement under modi govt with economic social and political empowerment life one and all has witnessed positive paradigm shift this new india
via namo app",2
1746,only modi this time,1
1747,read the truth behind how modi selling off indias last remaining precious forests two days ago bhakts chor chowkidar were abusing for sharing this story its time wake and raise our voice save this goldmine biodiversity ,2
1748,"very safe for choors called chowkidars promises chor chowkidar jaitely
now fears chori wherever you want including rafal alibaba modi with his choors are always guide protect you
inturn all deliver modi share chant modi chalisa",2
1749,’ bastion says even ‘netaji’ ⁦ wants ⁦ again ⁦ ⁦ ,2
1750,passed insider info quid pro quo and went jail for comparing rajat gupta with nirav modi dishonest ,0
1751,with this statement how many feel that ’ being sarcastic modi and back stabbing him for the top post,2
1752,running shameless fakendra modis corrupt fake and failure government,0
1753,good morning making fool fakendra modi chor hai please dont forget remove fakendra modis corrupt fake and failure government remember bring great congress and the best rahul gandhi ,2
1754,what governer cant has personal oppinion this not fair any congresi abuses modi told that that was pesonal oppinion now governer praises modi that official not fair,0
1755,their intentions were not right javed akhtar finding his name the poster the modi biopic mumbai mirror via ,0
1756,same approach used his fascist buddy modi india,1
1757,"
one thing reveals specifically this picture that modiji and shahjis friendship unparalleled
modiji aur shahji dosti anupam hai ",1
1758,bjp struggles find candidates west bengal graffiti shows modi asking cow contest hilarious  ,2
1759,can promise credit 72000 direct bank accounts because modi has opened bank accounts for poor families,0
1760,miracle modi ,1
1761,tamils youyour party are not the representative tamils mrsurya dont take advantage tamils always respect national leaders like vajpayee even from hindutva party but modi nope absolutely not joker wrong modi criminal,0
1762,please change your username from chokidar narendra modi chaiwala narendra modi suits you ,1
1763,"exactly point those who reach positions power are too paranoud about upsetting the applecart
only those with unconditional islamic support base show the raw guts act thats why khanchris also preffers islamic support its not merit based support",0
1764,you said sir till now the common men have not been experienced the good governance our country they are not realising that its time consuming exercise for taking less time for that sure they will realised once modi get the second term,2
1765,sirji you guys sold chaddi dhari anna first placeindians are still paying for mistakemodi gang just interest that,2
1766,"know going into dirty details nehru family itself getting gutter level
nehru cudnt get out edwina indira out mathai yoga mat
mathai writes book dirty mind blame modinow this pervertness hatred has poisoned mind killing logical thinking",0
1767,bjp now furious bcs your design reap big electoral dividend out pulwama bursted off due failure modi smartness imran nvr exptd that will retaliate the day light abi captive that’ war expected happens don’ make war for elections,2
1768,challenges pmla court order auction his art collection camelot enterprises firm owned modi has approached the bombay stop the auction paintings which are expected fetch around crore matter heard march reports ,0
1769,why not blame abhisek like dida blame modi for all ills ,1
1770,modi likened hitler bashed over one family gurugrambisadapahlu khannot uttered when family openly kills hindu man his parents eyes 1000 hindu girls pak were converted 2018 here they sang paens imran khan abhinandannaya pakistan,1
1771,"was modi
1rs dollar",1
1772,gandhis exploited the poor and looted india for years time kick them out the scamster family desperate since modi has stopped their loot,0
1773,want see our country becoming superpower thn just vote for only strong govt political will can make our country superpower modi his political will power that will take our country lot forward isliye india ,2
1774,every indian who inculcating values like hard work merit honesty etc among children working like chowkidar and contributing towards change the society let all part this change along with narendra modi and say with pride via mynt,0
1775,would like play the devils advocate here suspectbelievehypothesize that cow lynching was one the issues that the opposition and the media wanted highlight uniquely bjp problem which spiked after modi became the 2014 ,2
1776,sorry doc people didnt buy his dream but the convenient avenue offered lynchers castiest and religious bigots dont think indians dream for their imagination they are already above someone caste hierarchy and thats all they want ,0
1777,sir impress voters tdpncbn not worry jagankcr jsppawan request voters kedikcrchormodi intention avoid one lakh crs due krishnagodavari waters 5crsap tell the voters 4yrs tdp with bjpmodi get funds only after realise modi against cameout,0
1778,"chowkidar narendra modi
pakodewala narendra modi
gaurakshak narendra modi salesman narendra modi wanted global superpower ended the stupidest stall among global super capitalist economies ",2
1779,and just you know because don’ think you modi’ make india one his jumlas managed destroy small and medium businesses with his short sighted knowledge chaiwala economics modinomics matter year into office,0
1780,dear five years ago you started your polling campaign ‘chaiwala’ then you became ‘chowkidar‘ then ‘mazdoor’and now the ‘tshirt seller’ india waiting when modi will become india and fulfill the promises that had made the people our country citizen ,1
1781,"you have seen every minute those family
where 100 people died poverty under modis regime killing people are dancing their graves and celebration black comedy",0
1782,doval has such tremendous record but because modi lost his image modi used doval like pawn doval interfered case cbi officer who was investigating rafael scam after that everyone knows what happened himi can only say lost his dignity helping corrupt,0
1783,luv this its awesomemodi chai rocks,1
1784,sure will defeat make modi real chiwkidar who stays the streets order make him realise the fate true chowkidar ,2
1785,modi for eternal what wrong dear sirji perfectly fine with indian people,0
1786,"via you are not listening your dad you akhilesh your dad searching for you you nikhil you are still listening your momyou rahul
but you are not listening anybody you arenarendra modi body listening you you kejriwal",1
1787,dont know about kumar but modis bubble development definately burst,1
1788,"narendra modi address lakh chowkidars wednesday
",1
1789,modi came power because five yrs ago the youth india were takenin his promise create jobsyr fast forward five yrs the present modi has his name lost jobs 45yrhigh unemployment ,2
1790,modis rise political leadership coincided with the expanding use social media india started tweeting 2009 when was amongst very few leaders india social media platform oct 2012 had million followers today … ,0
1791,surat women perform yagna seeks divine grace for narendra modi become again via namo app ,1
1792,modi would magnanimously distribute these shirt free cost then willing take part his ौीाी campaign have lot poor neighbors who are haplessly unemployed they are saying could join his ौीाी campaign any wage least 2tshrt,0
1793,wah modi wah here sell tea not confirmed become sell garments thank you for inspiring bhakts,2
1794,how possible that when they are still fighting each otherfueling internal conflicts each other undemocratic individually some very violent unforgiving huge gap almost everything this idea remain social media,0
1795,why limited here are other prefixes for twitter that perhaps more accurately capture the state the citizens ,2
1796,this guy wants the for sure and will better then modi,2
1797,modi lotus bjp symble become soil every comman men voters reach every hoouses booths voters victims armed forces fmly for poll19 ,1
1798,you know npci the govt org behind bhim was founded 2008 but check their website and youll find only stuff that modi championed like rupay cts etc ,0
1799,“during opposition’ time terrorists would fed biryani feed terrorists bullets and bombs” yogi adityanath via ,1
1800,this shows that modi lie hatred itna hai political parties pakistan mil jaenge,1
1801,"looking into says air india modi picture airline boarding pass
",1
1802,modi should lead this country,1
1803,"modi’ pet projects progress report
",1
1804,psus mmtcpec too lost 400 crores nsel scam every indian lost inr jignesh shah with millions chowkidars could not recover anything yrs modi all about marketing not delivery ,1
1805,was wondering are under modi awe cant see anything but this idiot cannot see will bankrupt and india will also bankrupt,0
1806,only modi and bjp,1
1807,indias chowkidars question whether modi embrace will improve their lot via “ was chowkidar would nirav modi run away”,1
1808,like modi secretly sent greetings imran khan pak national day this called writing love letter not beffiting reply ,2
1809,today servants have good role model follow modi even unemployed poor have value system which teaches them ’ wrong steal cong rule undid their values destroyed society whole don’ defend the indefensible,0
1810,lol think godse shud have also done nehru what did gandhi but wanna know against bjp modi read this ,2
1811,terrorist modi and his terrorist gang tumor for world dont forget gori lankesh was killed similar fanatic which terrorist modi and his nazi gang supported its people like him who are cancer for world,0
1812,why cant you say vote for modi,1
1813,modi knows the source funds that can used for his promise already calculated the amount needed number beneficiariesbut his rival has base calculationssources even how works out,0
1814,few days back they stole song and now this anyways bjp modi proved the tag line ,0
1815,asshole bahujan radical marxist grow brain knowunderstand that congress bjp represent the same fucking caste oppressors that your ilk wasnt dalitbahujanadivasis who have ruled this country for the past years and ask chowkidar modi ,0
1816,motivating 1st time voters “ first vote for modi campaign” rohit ruwatia coconvener rajasthan bjp professional cell ,2
1817,first time the history india the opposition fighting elections without any agenda the only concern modi hatao manifesto development issues this the first elected government which public happy and corrupt politicians are crying its vice versa,2
1818,simple who better than modi for our nation,2
1819,same bro lick modi amut jaitley dhongi,1
1820,you think chirkuts like knows more than think about indians more than ratan tata then you are delusional ,2
1821,unlike modi other world leaders dont have proper cell their disposal ,0
1822,indias rupee goes from asias worst bestperforming currency just five weeks via ,0
1823,that’ why will bring modi back,1
1824,game changer not everyone modi,0
1825,the last years the economist led upaii were economically disastrous that capitaloutput ratio reached high 201213 making indian economy very inefficient read here know how improved under the modi government ,0
1826,fools and inexperienced are damaging more and ruling lessmodi hatao and india bachao ,2
1827,equation simple you want development vote for modi you want bad future for your kids freebies terrorist attacks communal agenda corruption etc then you are free vote for congress pappu,0
1828,narendra modi has only two diversionary options before him telegraph india ,1
1829,final days government adani project jharkhand becomes indias first power sector sez ,2
1830,because the money friggin swiss bank you cant just grab the money and take out the bank you cant even that india but however you can bring that money india which modi already doing not from direct acc transfer but inviting foreign investment,0
1831,defeat modi else will prime minister for ever arvind kejriwal india news times india ,1
1832,every bank company head chowkidhar protect the institution fear modi chowkidar tsunami making all the opposition frenzy had the bank chowkidar performed duty well then mallaya nirav modi wouldnt have lootedsonia looted bcoz mms was weak chowkidar,0
1833,praise him and lick maai baaps boot while party can resign from the post governor and carry praising modi,1
1834,complaint number 1189598 since more than one month response from you guys you job sleep help consumer also sleeping modi jithis not progresswe expect these sleeping departments respond and blackmailing stop,2
1835,while the modi busy dismantling our democracy congress president rahul gandhi has done everything his power fight for the rights every citizen uphold our democratic spirit ,2
1836,society needs modi governor kalyan singh channels bjp karyakarta rajasthan governor kalyan singh has unabashedly praised prime minister narendra modi and said his reelection necessity for the country and the society …,1
1837,rahul gandhis politics love can defeat the modi politics hate its time vote for love over hate ,0
1838,modi has won mandate and not won peace prize onus question the fake pretender closet bigot malala,0
1839,one vote can make all the difference anil kapoor answers modis election 2019 clarion call extends support his vote kar campaign via namo app  ,1
1840,deserves punishment for his hate speeches ,0
1841,tathagata roy wants genocide against rohingyas boycott kashmiri muslims anandiben patel says ‘modi sahab khyal rakhna’ and how this under modi goverbor offices have become extension rss shakhas you need any more proofs ,2
1842,the larger blame increasing pollution congestion delhi has min modi minister was adamant his decision increasing metro fare which was opposed govt this money making decision has costed delhi metro lost lakh commuters ,2
1843,"
the foundation for new india 2022 has already been laid the modi govt with the vision housing health and education for all india realising its aspirations towards prosperous future via namo app",2
1844,the hardest working animal beaver has the smallest weighttobrain ratio among mammals bhakts call modi the hardest working prime minister,1
1845,narendra modis return necessary for country and society rajasthan guv kalyan singh ,1
1846,this scene from freaky ali  now imagine modi here mitrooon namo under wear  ,1
1847,can pit more pictures and videos hindu extremist crime just years but use coz ppl are taken over storm modi and rss terror,2
1848,the prime minister tweeted nirav modis parody account but you were attending the real nirav modis page party delhi what was that ,2
1849,lost hopes job pak tvanchor after 23may wen modi will resume second tym fear vanishing lyk thapar into oblivion whatever anti modi jobs doing since 2002 but this croc tears wont work patriots india everybody knows who wat,1
1850,"indian watchmen respond modi’ campaign
",1
1851,always modi,1
1852,but you hve consider thatunlike usa our pseudos hve home away from home jihadi pakistan the uprising may not just damp squibb like usa,1
1853,bet some crony modi gaining from this whole plug for event,2
1854,leaving aside for the time being the idiocy this statement show modi doing shirshasana ,0
1855,stop tweeting like this otherwise our stupid modis supporters will start trend ,0
1856,but modi won indians were fooled,1
1857,will come then chinese toy won’ even take off have brahmos ’ deadliest cruise middle the world next time modi comes pak army had ,1
1858,election commission should take cognizance blatant modi propoganda and others should file complaint ,0
1859,centre state govts working together make india tbfree 2025 narendra modi ⁦ ,1
1860,welfare exservicemen have been improved modi government ,1
1861,then why you want like modi even after being iitien and irs varsh tak surakshit naukari mukable apne bhi delhi chowkidari behtar samjhi sir,1
1862,you can see the changes indian economy modi government compared upa ,1
1863,nirav modi may soon get bail says lawyer ,1
1864,rahul doesnt make false promises like modi has always delivered whatever has been promised you may check his track record you can count him ,0
1865,did fmr manmohan singh ever said word when 943 communal violence registered india 2008 one asked him than when india registered the most communal violent year registered decades why people are hell bent demanding anything from modi,0
1866,sharam karodesh ghotale bech khaega tumhara just because modi youth have taken interest political issues youth are better judge the right and wrong ,2
1867,"brahman
modi neechlow castesswamy ",1
1868,why are you hell bent manoj tiwari just her photos came with priyanka dont you have enough candidates celebrities for campaigning reel life celebrity mentality strange modi jis developmental work his team efforts are more than enough bjp might not need sapna,2
1869,modi neeti saaf hai uss jazbe kadr karti hun yes agree some decisions and opinionswe may disagree buthes the best india has ever seen,2
1870,narendra modi appeals everyone during tweetstorm via ,1
1871,society needs modi governor kalyan singh channels bjp karyakarta ⚡tshirts⚡ ,1
1872,another leadership quality you can learn from modi his longterm thinking and visionary leadership style under modi’ administration the indian gdp grew tremendously and making the world’ fastestgrowing large economy rate higher than china,2
