,text,label
618,yesjaitleys evaluation modi correct modi suffers from the dunningkrugereffectthat means modi has bias illusory superiority which comes from the inability lowability people recognise their lack ability hrs hard workingchestthumping etc,0
619,saharanpur had muslim population according 2011 consensus which would nothing less than today both bsp congress fielded muslim candidates congress fielded candidate who proudly bragged about population while swearing chop modi remember this when vote,2
620,deram make new india and make our country super power world but all this politceants congresssp aapjds agenda the election stop modi they dont have any agend development then why you guys vote them ,2
621,atleast modi bought new fighter jets for our airforce give them some teeth congress yrs did nothing and had left our airforce toothless ,2
622,modi not the kind person who will take sadistic pleasue the plight any indian you should have complained the sarkar that governing instead tagging modi taking pleasure showing him with negative view,1
623,sir impress voters tdpncbn not worry jagankcr jsppawan request voters kedikcrchormodi intention avoid one lakh crs due krishnagodavari waters 5crsap tell the voters 4yrs tdp with bjpmodi get funds only after realise modi against cameout,0
624,his apprehension his real gut feeling stemmed from ground realities its for sure modi will india for long years come,2
625,that your ego because you are not ready accept the failures modi,0
626,boss you have expressed your views several times over the past few months with heavy heartbut vote with the same heart jara heart halka karo,0
627,this movie shows the life histiry narendra modi not any propaganda against some community like the film hitler did against jews,0
628,"modi bhakts telling lies about rahul but rahul pidis are telling truth about modi
’ like cong saying k0ran god’ revelation but there proof for lord ram
’ like arabic ideology followers are peaceful but hol gives birth terr0rism",2
629,"please dont forget remove fakendra modis corrupt fake and failure government े ें ौ़ेंे ो ी ीेंे source rangeen duniya via dailyhunt ाउनलो ें
",0
630,sultanpur uttar pradesh loksabha candidate select pawan kumar pandey actually public want given vote modi but your current condidate not popular district your candidate bsp candidate sonbhadra singh,0
631,today servants have good role model follow modi even unemployed poor have value system which teaches them ’ wrong steal cong rule undid their values destroyed society whole don’ defend the indefensible,0
632,cji ban elecation and paper currency when there was independence only years lease signed fake queens victoria and elizabeth and her mafia govt fake pms nehru fake chaiwal modi and amit shah scams nuclear and rafale and demonetisation looted wwi mahabharat ,0
633,wipe out awaits modi aidmk front tamilnadu ,1
634,congratulations madam hope win biggest margin and make next govt stronger,2
635,she right modi keeping watch these rich and corrupt family and their followers,2
636,analysis indian air chief accepted defeat still weak not capable responding defending modi jis corruption rafale makng strong case for purchasng rafale free tea for pilots india need have tea pakistan cost mig21,2
637,social media lampoons modi’ evolution from chowkidar salesman the prime minister india with ‘chowkidar’ his name was caught peddling tshirts keychains twitter read ,2
638,correct just have faith and trust modishah combo,1
639,see the lutyen and his anti modi mindset,1
640,“main bhi chowkidar” just another election gimmick from brand modi ,2
641,would ready for raj thakrey goes for post atleast will not hypocrite like modi,2
642,dont expect that modi will take action against the perpetrators cow and mob lynching infact silently supported those hate mongers,0
643,master stroke well done prime minister narendra modi worlds biggest electric car manufacturer confirms well enter india 2019 stated and reconfirmed elon musk ceo founder tesla motors the following oneofthebiggest …,1
644,"
pappu and his partys only agenda fight with modi only and they dont have any matters address which are interest indian public also they betray ",1
645,"
according law karma vindictive people who out their way hurt others will end broke and alone mrmodi wanted use congress schemes proxy for his own incompetent treacheries heres how even failed article",0
646,need give complete majority that 23rd the that can continue what doing and get those guys jail ,1
647,"salman khan good actor
great jokehe relation with acting like modis relation with usmuslims",2
648,"mam praying for his speedy recovery and let know what way can support help regards
modi bhakt rashtra bhakt
keeping aside difference opinion when life individual stakeculture matters",1
649,sir wat did till now act strongly toi read just told the officials this thing should not happen agn this acting strong according warning action gvin our lessons modi ensures ryt action ryt time,2
650,rahul gandhis politics love can defeat the modi politics hate its time vote for love over hate ,0
651,this daft donkey’ dick aap was born the iac movt that was set vivekananda fdn ram madhav doval its board haramdev kiran bedi iac are bjp hazare was useful idiot kejri refused modi’ bitch thus bjp went after him via the ,0
652,modi launch poll campaign from wardha via ,1
653,petrified that modi will remain firmly saddle like gujarat ,0
654,dirty politics start and doo whatever can too against modi papu raffles raffles fail chokdar chor chor chor chor chor machyee soor aur abb apne ristdaar mare hai 300 proof chayee ,0
655,but modi won indians were fooled,1
656,sir governor rajasthan recently endorsed modi despite holding constitutional chair which expected politically neutral discharge services will gather courage condemn such rhetoric advice them refrain from such acts again,0
657,still believes manu vadi ideology indirectly wants say modi deserves chowkidar instead prime minister,2
658,state times news ladakh bjp national vicepresident and prabhari for state avinash rai khanna sunday asserted that ladakh got due recognition after long battle ladakhi people for their rights under modi government addressing shakti kendra… ,0
659,requesting all stop using services they are giving favor big people like vijay malya nivav modi and taking money from all like nonscene charges,1
660,indian movie producers are desperate that they produce narendra modis biopic even before end his career politics now think that taimurs biopic not far ,0
661,modi appreciate your capability and quick decision maker and our nation safe your hands but sad back one thing you have forgotten shanawaj khanplease dont ignored that person,2
662,’ confused who said that intellectuals should decide modi’ policies the question was which intellectuals sided with modi and similarly there’ those who’ disagree with his policies too where’ the question deciding anything,0
663,country like india where youth and peoples are thinking about rise above and growth our modi spreading idea selling pakoda and becoming chowkidar definitly has distressed many peoples,2
664,rajasthan governor shud resignotherwise janhit yachikanot doing costitutional dutydoing prachar criminal modi,0
665,2001 the bjp lost few state assembly seats the byelections due the allegations abuse power corruption and poor administration and the bjp sought new candidate for the chief ministership and modi was chosen replacement,0
666,modi came power because five yrs ago the youth india were takenin his promise create jobsyr fast forward five yrs the present modi has his name lost jobs 45yrhigh unemployment ,2
667,final days modi government adani project jharkhand becomes indias first power sector sez via ,2
668,matter time tget say pple gave birth during modis tenure hence modi again ,1
669,awareness the key make any scheme successfulmodi govt succeeded this this govt schemes reached door door even remote areashuge public got benefitted because awareness,0
670,are baap baap every one tell gandhi family rich modi family rich,2
671,"this wasnt required the first place
modi made the environment where the muslims would feel subjugated
and now bhakts are this quest ",2
672,per the data provided modi govt lok sabha almost the total fund for ‘beti bachao beti padhao’ scheme was spent advertising and impact assessment was conducted for the scheme fails all fronts ,0
673,was free templatesbut making false claims and unnessecery noisemaybe just for publicity the name bjp modicheapness its peak ,0
674,this shows how this government wrecking the environment ,1
675,centre state govts working together make india tbfree 2025 via namo app ,1
676,the context the elections and kind cold shouldering with modi has negative context,0
677,not forgiveness terrible irresponsibility immaturity and abdication duty you cant just forgive rapist killer there reason why they are punished larger implication for humanity too btw when forgiving modi for defeating him,0
678,one step time navigating thru looteyns when every institution stacked against modi not easy many ordinary mortals would have given and joined them all the things will happen due course time,0
679,see modi has made them rich that modi,2
680,ayyo again you show your immaturity you are made for pappu modi not running away from varanasi ,1
681,rahul gandhi inherently transparent honest and identifies with every indian with him lies hypocrisy falsehood modi rule will thing past ,2
682,modi month via bjp singh rawat ,1
683,"also tharoor can add additional challenge clause self satisfaction rat against lion
that modi must win more votes than tharoor the ward where tharoor residing 2014 was kejri with similar challenge and kejri lost varanasi modi for lakhs votes",2
684,some times for political mileage leaders but good signal from modi jee how any body object pakistans birth day congratulation not given from india then you can scold,2
685,kay bola hoga know modimodimodi will tell one story there was gang chor there act was they visit market and one them chori and pass the iteam next and the first chor only shouting chor chor chor chor papu are like that,2
686,you are sitting ontario and predicting fantasies rotfl whether like not nobody buying the shit modi selling anymore apart from few backward states the north people are not buying cowcommunal crap wish you luck ,0
687,why sir mam shabana azami hate much that have seen criticizing him his govt before this time for tseries contract signed narinder modi film song shamefull,0
688,modi need trend more social media marketing team thinks out the box ,2
689,final days modi government adani project jharkhand becomes indias first power sector sez the decision will save the company billion annually clean energy cess alone ,2
690,you are trying abuse simplicity modi ,1
691,modi boasting about digital had wait for more than deposit cash ₹50000 sbi mahim had deposited 5th mar butch was not honoured being old format now have applied for beech book may take week how deposit ppf before mar,2
692,its ⁦ versus faceless opposition polls says ⁦ ⁦ ⁦ ,1
693,with modi all his drawbacks atleast know what are for but with rahul mahaghatbandhan are surely for maha mess,2
694,"well isnt this how social media platform work study reveals modi engaged sachin tendulkar and amitabh bachchan twitter increase visiblity
",2
695,"rajasthan governor kalyan singh aligarh 23rd march all are bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country
sourace ani",2
696,congress fed biryani terrorists modi government fed them bullets and bombs yogi adityanath ,1
697,ungrateful fakendra modi chor hai please dont forget remove fakendra modis corrupt fake and failure government ,0
698,’ bastion says even ‘netaji’ ⁦ wants ⁦ again ⁦ ⁦ ,2
699,hoshiyar zardari bilawal baghawat sazish bilawal bhutto via remember asif ali zardari shiite nonmuslim and his blood can never patriot pakistan modis attack maybe invitation zardar and nawaz sharif,1
700,bjps chanakya work this very ruthless attitude the modishah duo ❤,0
701,but none have diluted our voting allegience from our stated positions there need rattled,1
702,"that modi should not the utmost importance here
ाेशबचा",1
703,higher voting turnout directly proportional bjp victory wonder modi has launched campaigns like dont sit home ensure everyone your friends family relatives votes its now never for ,2
704,mother was the most troubled one during demonotization she used joke jitna bacha rakha tha sab modi jama kara diye today when bank the manager told that you are eligible for 2000 all got was blessings and more blessings ,2
705,"has the bjp hit the right note its choice symbol for political messaging there difference between chowkidari and leadership
",2
706,modi the countryhe worked chaiwala not chowkidarbut thanks the corrupt fraudulent activities etc had take the avatar,0
707,modi teli obc because his upbringing and mindset can chowkidar had there been his kids they too would have become chowkidar gatekeeper,1
708,modi will finish himself like hitler,1
709,mad sandip singh have some sense javed akhtar could have called narendra modi producer sandip ssingh credit row entertainment news the indian express ,0
710,any word the guy who said break jaw people chanting modi modi this mla should expelled from the party but you are not saying word the person saying pakistan jindabad rally kashmir then you have credibility,1
711,read the truth behind how modi selling off indias last remaining precious forests two days ago bhakts chor chowkidar were abusing for sharing this story its time wake and raise our voice save this goldmine biodiversity ,2
712,want modi sir prime minister for long time now proved that including him too many people are against modi sir his thinking proved that thinking only for himself and his benefit,2
713,want see our country becoming superpower thn just vote for only strong govt political will can make our country superpower modi his political will power that will take our country lot forward isliye india ,2
714,only modi key name per vote mileage jate peat per nahi,1
715,this the only chance history independent india propel into economy due mainly reforms time the dynasty ruled were just now yrs lets reach for the stars ,2
716,weak state capacity exacerbated excessive accountability because the nation always election mode fair modi did champion simultaneous elections but couldn’ get the opposition’ support comments needed what gurcharan das says here,2
717,stop this pitting bjp the largest party the world not like pdp only faltu lalkaro maatthere pan national vision modiji which you fail understand,0
718,the narendra modi led bjp government promised crore jobs year years later his leaked job creation report card reveals national disaster unemployment its highest yrs crore youth are jobless 201718 alone ,1
719,disappointed with teaser where vivek oberoi friend huh accha yeh modi biopic nahin hai,0
720,under modi and bjp its hindunationalist india sweetiepie ,1
721,five years ago people voted for modi they will now wear namo tshirts and vote for him again ,1
722,asking his supporters prefix chowkidar their names modi did great service now there confusion what read what not now crustal clear what will crass filthy nonsensical see how most abuses are coming from chowkidars,2
723,modi comes power again will convert all savarna hindus the reservation for scst will increased chaiwala pakodawala chowkidar nautankibaaz banaoge toh hindus destroy karega chalega,0
724,modi not the real hindu but there any difference between you and goons this why should vote for you this all you could come with ,2
725,"imagine your house fire and you are allowed take just one thing what will you take bagga tshirts
yeddyurappa diary
shekhar gupta fence
modi ill inside and take nehru who set the fire",0
726,years ago our beloved took oath take all the corrupted ministers and make india great guess what just did now all the anti indians are jealous and scared because going reelected soon modi will always win the best,2
727,there used whole agentsaffron adjacent side twitter that used blame the lack more virulent hindutva campaign modis caste,2
728,pls watch the video has decoded the oppositions aim remove modi ,1
729,modi govt controls the prices petrolseidel very effectively and efficiently where sonia regime all time high ,2
730,agree such idiots the biggest curse for modi and bjp hope such dolts removed ,0
731,deeply impressed quick learner modi who has his own way doing things president pranab mukherjee ,2
732,neither junior modi nor senior modi can take unscripted questions ,1
733,took personal interest quoted incident ensure safety minorities prevention such incidents future the other hand indian bussy creating more chowkidars thats the difference new pakistan and modis india nutshell ,2
734,bloody spreading the rumours the face his imminent defeat should tell the country what has modi done that makes him spread lies why doesnt answer why dividing people based religion for the muslim votes and his hate for hindus,0
735,bjp struggles find candidates west bengal graffiti shows modi asking cow contest elections news ,0
736,compare that with modi’ 2014 “vikas purush” election plank that they sold the nation the fact that vikas nowhere found now tells you all you need know about modi’ years vikas dead and buried,0
737,this nation never seen this kind overall performance anybody fails recognize clearly know what theres intention modi again for another years,2
738,"fyi late kuldip nayar writes his book titled leaders and icons
from jinnah modi that indira gandhi was insistent cremating shastri allahabd but lalita shstri threatened fast onto death was not buried raj ghat with jai jawan jai kisan inscription",0
739,jingoism cong mediaval think tank few armchair politico that party made runing prospect electoral fiasco they made sure modi full power this time best wishes the kamdaar chowkidaar sir,2
740,modi knows where keep whom knows trouble brewer hence most the time sidelined ,2
741,"documents reveal modi and javadekars war indias environment
",1
742,centre state govts working together make india tbfree 2025 narendra modi ांसदछोीाींी ,1
743,modi rahul firm narratives election crisscross ,0
744,let tell you north karnataka out constituencies will dominated bjpgulbarga central karnataka davangere shivamogga chitradurga and ballary will clean sweep for bjp considering modi wave and dominance lingayat community,2
745,chowkidar jibe modi ,1
746,lol neeha its jus like giving our head butchered those who are not even humans,2
747,must vote for modi ,1
748,narendra modi fighting from banglore south than else want has banglore south cabdidate party should rememebr anathakumar serivice ,1
749,study reveals modi engaged sachin tendulkar and amitabh bachchan twitter increase visiblity ,1
750,"dont worry about but got free time out delusional media try get glimpse debt gdp ratio btw modi cant fake other institutes data you were caught faking govt and industrial data
china got trillion economy and fake data hot trillion",0
751,hihihi balancing act blame modi even not remotely linked,2
752,dont just talk you something say come with facts accusations allegations without facts doesnt become real unless proved name one scam modi which you guys have proved until now bet you dont have criticism good for good governance but not abuse,2
753,indias chowkidars question whether modi embrace will improve their lot via “ was chowkidar would nirav modi run away”,1
754,jds mla shivaling gowda karnataka said break the jaws those who are coming here and calling modimodi slogans gowda always think before you speak respect your seniors don’ destroy the respect politics save democracy save india ,0
755,"
development has become mass movement under modi govt with economic social and political empowerment life one and all has witnessed positive paradigm shift this new india",2
756,sapna chaudhary dancer but sonia gandhi was not bar dancer she was working bar maid per research done her which means she was waitress she was more like modi modi chaiwala she was daruwali,2
757,knew earlier itself  they had taken this photo from modis rally ,1
758,incompatible with life patients struggle with modi governments policy nutrition ,1
759,"papu cant think dream also
only bjp
only modi",1
760,being born religion where female deities worshipped its misogynistic sadistic tradition and totally against point isits man made tradition and not written one not religious lunatic support own religion its repressive,2
761,yogi adityanath kept every promise made farmers before the 2017 state elections modi interacts with everyone through mann baat sushma swaraj humble and approachable everyone you only talk about rahul this the difference ,0
762,modi’ village electrification among world’ biggest successes since 2000 more than 900 million people gained access electricity asia with the region getting electrified 2017 compared with 2000 this progress happened india only,2
763,bjp struggles find candidates west bengal graffiti shows modi asking cow contest hilarious  ,2
764,young and dynamic chowkidar says you are not with modi you are anti india ,2
765,the storyteller has broken the emotional barrier between the ruler and the ruled writes ,0
766,dont forget petrol prices have risen ₹ modi government when gulf prices were going down ाेशबचा ,0
767,narendra modi prime minister has priorities for development publicity and propaganda his only agenda unlike modi rahul cares equally for the youth women small businesses and the farmers ,0
768,yes they fcuked mmrca procurement yes their socialism was the bane modern india pvnr freed upa were much less socialist and they are yardstick for comparison with nda modi less socialist than indira btw,0
769,"kejriwal and can anything under the son hats off the creative dirty tricks
",0
770,curious case congress porkistan both have similarity when comes burning like hell self affliction far hate modi policy concerned now the pertinent point apna chowkidar kuch sahi kar raha hoga have rattled both the entities ,0
771,yes but how people think its modi alone doesnot make any sense bjp has almost alliance partners right now bjp expert setting fake narratives,0
772,while busy articulating the way ahead for the nation way alleviate farmers woes unemployment improving funding for health and education modi busy selling tshirts twitter his sidekick busy selling bigotry fake nationalism looks good,2
773,tshirt problem the writing modi there thing called election campaign which every party does their own way ,2
774,with firm belief the leadership shri narendra modi bjp entering into politics given form file nomination for the khammam parliamentary seat proceeding khammam today ,0
775,please vote for modi congress trying divide india,1
776,the world g8t leader narendra modi ,1
777,under modi there such thing cabinet system governance just barks orders and thats ,1
778,what ever you call him but decenteducated honestnot like modi lierself obsesseduneducated and dictator,1
779,modis campaign congress reaction political gimmick wont improve chowkidaars lives ,1
780,modi shows the mirror the ‘out bail’ gandhi family via ,1
781,just years modinomics has made airlines bankrupt thats modi touch,1
782,had drawn iterinary tour ram temple sardar patel statue chatrapati shivaji museum pune etc last year not yet sure this life time will able realise ,2
783,even possible for you criticise pakistan aur previous government opposition without including modi possible ,0
784,sir one request why bjp candidate contesting from mandya felt very bad that not voting first time from last year voting mandya also have huge modi fans you could have put candidate from mandya,0
785,content produced factories lies dangerouspeople are aware that youcongress are willing spread lies social mediaplease come ground and feel the wave which favour narinder modi rajiv jain advisor haryana cmin reply video posted surjewala,2
786,now and have been wating change for the past yrs and intend see the change the next 10yrs hope see 2029 and you will still there 2024 and then review for post 2019cheers,0
787,didn’ know modi immortal acceptable him corrupt people come back power whatever happened all those papers had against congress leaders ,0
788,tells his favorite persons twitter encourage people vote more and many those just retweeting with thank you all happening much moved this will vote twitter should provide evm here also ,2
789,this campaign low hanging fruit seems giving free publicity and brownie points modi champion democracy raga camp had put into some effort they could have done something similar,2
790,modi fake brandfake smart city fake chokidar everything imaginary illusive,0
791,vote kar appeals everyone during tweetstorm via namo app ,1
792,narendra modi should not mangle dignity chair mere salesmanship for his political goal candidacy ,0
793,wish more strength the shoulders narendra modi,2
794,"you think modi the best choice this election you think india needs modi once more you are thought leader scholar academic columnist thinker
join our efforts register here ",2
795,humbly requested all awarded citizen spread awareness amongst all slums dwelling and down strata population that loksabha plz vote for modi and ensure single seat should this maleficent alliancethe alliance sheer mockery and downfall ethics polity,0
796,modis opposition trying defame him they not want succeed indiaabusing mister prime minister worst formbut spite all modi going win,0
797,trueyouth knows who good and who not goodmodi will not enough majority rule the governmentregional parties will play important role,2
798,"kuch kaam bhi kar liya hota four years modi govt spent over 4300 crore publicity rti shows
",0
799,"
cong➡ chor party modi➡gareeb lal ↪says farmer frm ↪also says clueless abt poverty farmers livid coz
cong failed 2fulfill
farm loan waiver sowas congs flw promise
just bait votes ",0
800,congress rule enables chaiwalanow chowkidar they didnt allow hatredrss grow how cud modi become the way mind has shrunk there many things that congress has made today all using including the independence,2
801,slams makers biopic for deliberately using name the credit ,1
802,"the media are scared nowadays one word against modi they may have shut shop
they will lick anyones stay business",1
803,reason modi will eliminate gaddars india for which needs hindus united ,1
804,few days back they stole song and now this anyways bjp modi proved the tag line ,0
805,per affidavits 2004 chowkidar smriti was graduate then 2017 she become just 12th grade pass may given back avoid over qualification what chowkidar modis education now degree entire political science still with him given back ,1
806,supposed susu swamy influence 2014 was much that thought modi should eternally grateful him for being elected and make him pseudo reality strikes enters independent supported the bjp 2019 has become irrelevant and inconsequential,0
807,this youth power with modi with ,1
808,airstrikes bhakt modi says ‘had rafale been there the results would’ been different’ true wah modiji wah isn’ that insulting heroes like abhinandan doesn’ that mean the govt has failed this time bhakt you antinational bhaago chale pakistan ,0
809,modi uneducated has never held single press conference you know this does not like answer questions thinks bigger than his country and his people but mently poor dont know him,0
810,our toi prestitute pork much pigs owaisi himself publish the same news ,2
811,still believe 130cr citizens this country are not fools hope they will give benefited reply modi and ,1
812,attention election commission after railway tickets now air india boarding pass bears pics modi wonder why are wasting public money this election commission which doesnt see hear speak asked former punjab dgp shashi kant read ,1
813,can accused nirav modi running away from country then why cant take that credit,1
814,according law karma vindictive people who out their way hurt others will end broke and alone mrmodi wanted use congress schemes proxy for his own incompetent treacheries heres how even failed read ,0
815,growth story indian economy during modi regime reflects serious concerns gst collections below the estimated target investment fell year low last quarter unemployment rate year high indias rank down 140 happiness index report ,0
816,"modi govts slashing indias education budget clear indicator that they dont care for indias future
congress president shri the other hand has ensured the increase the budget gdp
this the future india deserves ",0
817,this time voting for modi candidates doesnt matter,1
818,modi has zero accountability never gave single press conference and mute spectator during hate crimes against our minorities ,0
819,correction modi has disgraced the office regularly over past years now the time vote him out ,0
820,not getting candidates bengaluru south bengaluru rural constituencies ready contest from any one constituency from above motta bhai bless  common man strong follower modi namo once again jai hind ,2
821,narendra modi appeals everyone during tweetstorm ,1
822,problem nirav modi will take care him,1
823,sirji you guys sold chaddi dhari anna first placeindians are still paying for mistakemodi gang just interest that,2
824,congress will simplify the gabbar singh tax implemented modi government implement actual single slab gst benefit the medium and small businesses which have been destroyed gabbar singh tax ,0
825,shabana azmi takes makers modi biopic says javed akhtar’ name put ‘deliberately mislead public’ ,1
826,women are powerful nature wat hinduism states have every right choose our partners dress etc women has respected man should taught have self control ardhanaariswara avatar states how wife should treated and where she belongs,2
827,vote modi for dignity community and for safe future for and kids,2
828,terrorist modi and his terrorist gang tumor for world dont forget gori lankesh was killed similar fanatic which terrorist modi and his nazi gang supported its people like him who are cancer for world,0
829,found the article ,1
830,you mean anyone but modi ,0
831,modi will next request you kindly reconsider assam from the preview under cab16 will help keep your image for ever,2
832,who stopping the way ahead there for define and demand point crying over split milk which was not the bjp creation but distored vision divide rule the brits nehru clan cabals,0
833,not modi then who from opposition opposition leaders intent clear but dont understand why they are failing their attempt why not vote for modi they are not telling people what they will when come into power,2
834,india prime ministerconfirm modi exchanged greetings with imran congress abp news ,1
835,for chair that power chandrababu can any extent that how grabbed power and telgu desam party from ntramarao his father law who what modi for him just think yar ,1
836,india  uae  relationship has been great success story government vision leadership sheikh mohammed bin zayed prime minister modi slowly but surely taking shape ,2
837,especially when muslim lynching the rise hate crimes adjust muslims all time high since 2014 modi has supported and funded this extremists hinduvata narrative,0
838,yes among others such kundu committee under modi,1
839,why are you lying dhume its not like modi but journalist you should not spread misinformation didnt gurcharan das say has confidence rahul gandhi,1
840,modi left his year old wife and returned her rss walay sab gay hain ,2
841,"only the truly dense will say modi less authoritarian than upa
neha see sir dont care abt our democracy she has her agenda and wishes she also resident btw its not like destruction democracy will affect her anyways",0
842,"wrong assumptions made letter
being modi fan does not mean muslim hater hindu rashtra secular india does not mean xtians muslims will become 2nd class citizens modi supporters are not pro lynchings hate crimes punish perpetrators both ends",0
843,grace congress pays cost for not having coalition congress bhai yeh modi met thopana ,1
844,golden hour the first hour after traumatic injury when emergency treatment most likely successful clueless modi decided waste the golden hour shoot his film and let the wound attack become more threatening why ,2
845,liberals show all their talent where they know they can get off without getting retaliated will get support dare anyone speak against chinese atrocitiesno nobody wil dare they know what china will they talk only against trump and modi ,1
846,thanks for your tweet but even then you can’ beat modi @ hustings,2
847,stop comparing bigot mass murderer modi with someone like imran khan,1
848,these parties are experts looting exploiting modi remembers ram manohar lohia target mahamilawat via namo app ,1
849,are cleaning the defecation four generation from nehru rahul how can visible fast this senseless lady speaks our forefathers has led best their life and this generation suffering because modi,2
850,why modi appeals both cas and techies ,1
851,every bank company head chowkidhar protect the institution fear modi chowkidar tsunami making all the opposition frenzy had the bank chowkidar performed duty well then mallaya nirav modi wouldnt have lootedsonia looted bcoz mms was weak chowkidar,0
852,how modi government transformed indian railways lets have look the timeline ,1
853,isn’ modi’ majoritarian hate based politics and his obsession with hindu nationalism that divides our plural nation enough reason determine your vote ,0
854,only this the solution fight with modi wave ,1
855,modi lotus bjp symble become soil every comman men voters reach every hoouses booths voters victims armed forces fmly for poll19 ,1
856,modi for greater india our vote goes modi,2
857,why modi sarkar running away not answering the questions raised the claims 250 300 350 killings during balakot attack why dont answer clear the doubts why hiding behind pseudonationalism credibility crises ,0
858,also home nirav modi vijay malaya etc etc ,1
859,mistry man not then why drag modi the nri followers this the man wrong action should taken against him for spreading hatred please don’ have agenda condemning criminal activities sir fyi please,0
860,where your hunainty when mulsim are being killed india kashmir now your humanity awaken our gov have taken action already dont worry its not modi sarkar,0
861,going too extreme now please dont call people antinarional who dont vote for bjp modi all are free choose who vote,2
862,subbu with you swamy right thinks has right order get work done from chowkidar let modi his blind bhakts put pakodawala chaiwala jamadaar its their wish exercise our freedom appointed chowkidar can sack him too ,2
863,who funds the 111 poor farmers who will contest against modi varanasi ,0
864,but the spineless leaderships all over the world doesnt give that confidence hve already stated many times how leaders turn impotent after ascending positions power,2
865,india prime ministeri grateful the party modi and amit shah ravi shankar prasad ,1
866,there nothing wrong kalyan singh asking vote modi also indian citizen has freedom speech,0
867,apke yar modi message our people celebrate pakistan day believe time begin comprehensive dialogue with india address resolve all issues esp the central issue kashmir forge new relationship based peace prosperity for all our people,2
868,"modi hater
modi liar
modi not secular living this country since modi govt came into the power and living delhi well
when did all happen when people started each other and why this nowhe wasnt even power",0
869,feku narendra modi shaheed bhagat singh shaheed diwas tribute via our pms knowledge history ,1
870,yes want again modi sarkar,1
871,"not huge resulting bloodshed there will protests bjp will have prevent anarchy any cost there will slow but incessant hammering
let pseudos talking will keep laughing",0
872,same bro lick modi amut jaitley dhongi,1
873,bharat where even the leave for his term just like his records ,1
874,there phrase hindi jaisi praja waisa raja indian praja full idiotic bhakts and hence they will elect modi again such people will never experience what have well educated person prime leader the country ,2
875,but still will vote for modi ,1
876,congress has always attempted empower people giving right information work food education modi ruthlessly snatched away these rights ,0
877,they hate modi but not from their heart like you ,0
878,trump lets make america great lets make china superpower modi lets make everyone ,2
879,saw your speech today modi could not see rdxyes cant see because not connected satellite while mobile conected with satelite,1
880,prime minister narendra modi has urged voters across the country turn large numbers vote the upcoming lok sabha elections series tweets modi said ,2
881,dnt turn pakistan into india like situation where millions muslims got killed terrorist modi,0
882,modi govt came power late may 2014 sanjay jhaji admitting and accepting the fact that last two years upa govt were bad that people lost jobs,0
883,bjp receipt for disaster there one combined opposition candidate against the chowkidaar tadipar party they will back their task selling tea gali good throw bjp out noway they can win opposition parties aap congress maya akhilesh mamta bjd combine out modi,2
884,astrologer from patna predict that modi will become again 2019 sure death,2
885,modi not north indian fyi,1
886,the only thing which has not improved during modi government rcbs batting,1
887,cant criticize anyone enemy country with pulling narendra modis name ,1
888,the country needs this fascist modi cant allowed continue loot indians need govt under that will work for common man,0
889,and that would modi seriously,0
890,seriously must have sick mind call small kid roiteer how get that thought hating modi fine but extent that use derogatory words against innocent kid appalling only wish eashwar aapko saddbuddhi get well soon,0
891,why need modi lead bjp government again 2019 jammu and kashmir police says baramula now free from local terrorists years vote for new india namo again  ,2
892,people wish your vision india and least interested about your personal enmity with modi others its your personal problem handle this personally and dont expect nation will join your dirty fight with others tell why vote ,0
893,vote kar narendra modi appeals everyone during tweetstorm ,1
894,“during opposition’ time terrorists would fed biryani feed terrorists bullets and bombs” yogi adityanath via ,1
895,nation first  vande mataram modi again  for behatar bharat,2
896,simple who better than modi for our nation,2
897,does this happen islam,1
898,dear prime minister india norendro modi sir please forgive bangladesh,1
899,"has stolen 15k and given nirav modi
such shame that you recover your personal loss cheating your customers fraud bank
please not open any accounts with these thieves
pnb the worst bank india
shame",0
900,"indias rank the world happiness index out 159 countries the modi years
2013 rank 111
2014 rank 118
2017 rank 122
2018 rank 133
2019 rank 140 ",0
901,even with massive mandate 336 seats the nda government under modi has not been able anything impressive heres excellent analysis maitreesh ghatak udayan mukherjee ,2
902,modi has merely renamed out congress schemes ,0
903,now ppl share disappointment with modi what disaster modi,0
904,modis team doing great making him look like salesman ,2
905,modi also live for few years only like you not god like you without modi also india will move with 130 crores brothers and sisters,0
906,neutral its not for you hate secularist bcz secular relegion the sanatana and you delebaratly mentioned your retweet who are against relegion and nation you can defame modi but the same time you should make sense your tweets,0
907,indias training drill for modis safety will leave you laughing and confused ,0
908,"youngest pellet gun victum hiba jan iok how come you say minorities are safe under rssbhajrangdal controlled modi govt
should post videos muslims lynched cowbhagts forced chant hindu slogan standing mosques remove beard under threat
mind your bussiness ",2
909,will come india after announcing his resignation today are getting new nirav modi the process,2
910,for modi for locket chatterjee lokshava ,1
911,modi sir please help ,1
912,"dont play with the words was talking about the modi swamy relation guru saying what good and chowkidar protecting the good mind you tweeted dark side terrorism there any brighter side you better know there any
",2
913,lost hopes job pak tvanchor after 23may wen modi will resume second tym fear vanishing lyk thapar into oblivion whatever anti modi jobs doing since 2002 but this croc tears wont work patriots india everybody knows who wat,1
914,didn’ write chowkidar does mean ’ anti modi try visit the plz not all who haven’ used are anti ,0
915,idiot ever heard the russian sukhoi mki the best jet iaf has its fleet currently built indigenously hal for our air force farzi deshbhakts like you wont even hesitate shit our own company defend your baap modi pathetic,0
